Date,perfect_foresight_returns
2022-02-11,0.0
2022-02-18,0.0
2022-02-25,0.0
2022-03-04,0.0
2022-03-11,0.0
2022-03-18,0.004394826053186146
2022-03-25,0.0037381418206608704
2022-04-01,0.0031679375950836282
2022-04-08,0.0
2022-04-15,0.0
2022-04-22,0.0
2022-04-29,0.0
2022-05-06,0.00043337899933461966
2022-05-13,0.0
2022-05-20,0.0
2022-05-27,0.000659549397557436
2022-06-03,0.0016820444288316876
2022-06-10,0.0013875002972160942
2022-06-17,0.0
2022-06-24,0.0003008430754737845
2022-07-01,0.0
2022-07-08,0.001151708559923797
2022-07-15,0.0011884047906144508
2022-07-22,0.0011528299860339049
2022-07-29,0.0
2022-08-05,0.0018221268668695025
2022-08-12,0.0013809209440887246
2022-08-19,0.0007314699330302556
2022-08-26,0.00023176119962309017
2022-09-02,0.00014123817498298374
2022-09-09,0.00020678961669295197
2022-09-16,0.0
2022-09-23,0.0
2022-09-30,0.0
2022-10-07,0.0014366833083789279
2022-10-14,0.0
2022-10-21,0.0
2022-10-28,0.0
2022-11-04,0.002210694369002699
2022-11-11,0.0
2022-11-18,0.0021136479009390492
2022-11-25,0.0038441986964896663
2022-12-02,0.003169891913805823
2022-12-09,0.001148013501785929
2022-12-16,0.0
2022-12-23,0.0
2022-12-30,0.00029568856859206845
2023-01-06,0.0005676199999999871
2023-01-13,0.0016083070927280223
2023-01-20,0.002088114508812557
2023-01-27,0.002769943725265138
2023-02-03,0.004841153718022858
2023-02-10,0.0
2023-02-17,0.0
2023-02-24,0.00029942755501215814
2023-03-03,0.0014939585658960658
2023-03-10,0.0
2023-03-17,0.0
2023-03-24,-1.1295999532530306e-16
2023-03-31,0.0036680308932492585
2023-04-07,0.0016136244192266086
2023-04-14,0.0046725845646103025
2023-04-21,0.0003184956267623148
2023-04-28,0.0003409016364141192
2023-05-05,0.00046060577719393155
2023-05-12,0.0
2023-05-19,0.0008461840857625767
2023-05-26,0.0011180877981073578
2023-06-02,0.002925669969496358
2023-06-09,0.0015633484854866773
2023-06-16,0.0012987672988713176
2023-06-23,0.0
2023-06-30,0.0006415827576316782
2023-07-07,0.0005981003827136547
2023-07-14,0.0008775616474881466
2023-07-21,0.0009624736349554875
2023-07-28,0.0021356137001203555
2023-08-04,0.0
2023-08-11,0.0
2023-08-18,0.0
2023-08-25,0.0005571486111680481
2023-09-01,0.0005791651517863155
2023-09-08,0.0
2023-09-15,0.00021808038102557258
2023-09-22,0.0007447725928618275
2023-09-29,0.0005415173171060957
2023-10-06,0.0
2023-10-13,0.0001837074505004729
2023-10-20,0.0
2023-10-27,0.0005248889796382673
2023-11-03,0.0009849147029266925
2023-11-10,0.0
2023-11-17,0.003556797891474403
2023-11-24,0.0019113010144490925
2023-12-01,0.002459141594986796
2023-12-08,0.0019621805390505442
2023-12-15,0.004262803939730356
2023-12-22,0.0
2023-12-29,0.0
2024-01-05,0.0
2024-01-12,0.0003962122655662958
2024-01-19,0.0014950356673325358
2024-01-26,0.002034309005528531
2024-02-02,0.001535823503001653
2024-02-09,0.0025004245731769584
2024-02-16,0.0020071218872410967
2024-02-23,0.0009473183296755409
2024-03-01,0.0
2024-03-08,0.0
2024-03-15,0.0005331304860062008
2024-03-22,0.000939347385213561
2024-03-29,0.0003982006139008917
2024-04-05,0.00027210296597867257
2024-04-12,0.0010606952666162772
2024-04-19,0.0
2024-04-26,0.0010698361691869286
2024-05-03,0.001050162765554025
2024-05-10,0.0012630132892970047
2024-05-17,0.0
2024-05-24,0.0001945871039843061
2024-05-31,0.0
2024-06-07,0.0008716770677938472
2024-06-14,0.0
2024-06-21,0.0
2024-06-28,0.0
2024-07-05,0.0011151770600205016
2024-07-12,0.0006573370527425765
2024-07-19,0.0
2024-07-26,0.0
2024-08-02,0.0
2024-08-09,0.0
2024-08-16,0.0011760221557397942
2024-08-23,0.0
2024-08-30,0.0
2024-09-06,0.0008244830299484773
2024-09-13,0.0007523730583871752
2024-09-20,0.002853237176972063
2024-09-27,0.002697684747986462
2024-10-04,0.0010944687878873753
2024-10-11,0.0020631911352147372
2024-10-18,0.0005444248858131775
2024-10-25,8.383994126190472e-05
2024-11-01,0.0009340194702722103
2024-11-08,0.004070696414827892
2024-11-15,0.000693135348464192
2024-11-22,0.00042145226638548057
2024-11-29,0.0015704530814462144
2024-12-06,0.0010545619704592788
2024-12-13,0.0012730718225171709
2024-12-20,0.0
2024-12-27,0.00016283492476101673
2025-01-03,0.00012180454942252537
2025-01-10,0.0
2025-01-17,0.00018858146665900173
2025-01-24,8.079682437794323e-05
2025-01-31,0.0
2025-02-07,0.0
2025-02-14,0.00010427452165231634
2025-02-21,0.000125913095141867
2025-02-28,0.0
2025-03-07,0.0
2025-03-14,0.0
2025-03-21,0.0015452796201530197
2025-03-28,0.000765738631405569
2025-04-04,0.0
2025-04-11,0.0005301957563425636
2025-04-18,0.0
2025-04-25,0.004250871976323101
2025-05-02,0.0017526080625268779
2025-05-09,0.0026413238339220335
2025-05-16,0.003383801268818809
2025-05-23,0.0002829834673005358
2025-05-30,0.0011261182447451711
2025-06-06,0.002000520540667462
2025-06-13,0.0
2025-06-20,0.00044452117697117813
2025-06-27,0.0010587182004983642
2025-07-04,0.0014983397141831861
2025-07-11,0.0005096429169004059
2025-07-18,0.0011929665987159969
2025-07-25,0.0023320950318868622
2025-08-01,0.0015772525169853687
2025-08-08,0.0
2025-08-15,0.0
2025-08-22,0.0
2025-08-29,0.0
2025-09-05,0.0
2025-09-12,0.0006688615595017244
